cityId,stationId,countryCode,type,cityName,regionName,regionCode,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,formations_rIndex,beach_gIndex,beach_wIndex,beach_bIndex,beach_sIndex,beach_rIndex,beach_nIndex,beach_uIndex,beach_oIndex
69762,JA000047682,JP,CITY,Chiba,Chiba Prefecture,12,35.6,140.11667,980203,,Asia__Tokyo,702,440,966,43,8,77,4,0,0,0,0,0,0,0,0,10
68237,JA000047682,JP,CITY,Honchō,Chiba Prefecture,12,35.70129,139.98648,639107,,Asia__Tokyo,736,998,951,838,26,96,12,0,0,0,0,0,0,0,0,1
69002,JA000047682,JP,CITY,Ichihara,Chiba Prefecture,12,35.51667,140.08333000000002,281043,,Asia__Tokyo,142,163,248,28,0,22,2,0,0,0,0,0,0,0,0,0
150459,JA000047682,JP,CITY,Ichihara Shi,Chiba Prefecture,12,35.42484,140.13725,281043,,Asia__Tokyo,87,56,187,0,0,7,3,0,0,0,0,0,0,0,0,0
150464,JA000047682,JP,CITY,Inzai-shi,Chiba Prefecture,12,35.81207,140.14098,100907,,Asia__Tokyo,397,136,524,11,4,33,0,0,0,0,0,0,0,0,0,0
150456,JA000047682,JP,CITY,Kamagaya Shi,Chiba Prefecture,12,35.772890000000004,139.99883,109695,,Asia__Tokyo,816,365,993,74,0,45,0,0,0,0,0,0,0,0,0,0
150418,JA000047682,JP,CITY,Narashino-shi,Chiba Prefecture,12,35.68091,140.03418,173716,,Asia__Tokyo,744,408,956,65,4,61,4,0,0,0,0,0,0,0,0,1
69494,JA000047682,JP,CITY,Narita,Chiba Prefecture,12,35.78333,140.31667,132293,,Asia__Tokyo,220,124,203,2,4,3,0,0,0,0,0,0,0,0,0,0
69312,JA000047682,JP,CITY,Sakura,Chiba Prefecture,12,35.71667,140.23333,182549,,Asia__Tokyo,273,213,266,13,4,37,2,0,0,0,0,0,0,0,0,0
69517,JA000047682,JP,CITY,Toride,Ibaraki Prefecture,08,35.9,140.08333000000002,109595,,Asia__Tokyo,352,92,493,15,0,3,0,0,0,0,0,0,0,0,0,0
150379,JA000047682,JP,CITY,Toride-shi,Ibaraki Prefecture,08,35.912859999999995,140.08008999999998,109595,,Asia__Tokyo,292,79,432,13,0,3,0,0,0,0,0,0,0,0,0,0
150374,JA000047682,JP,CITY,Yachiyo-shi,Chiba Prefecture,12,35.73921,140.10502,197792,,Asia__Tokyo,596,306,934,41,4,58,2,0,0,0,0,0,0,0,0,9
150875,JA000047626,JP,CITY,Ageo Shi,Saitama Prefecture,11,35.97043,139.58158999999998,228155,,Asia__Tokyo,614,458,950,93,0,36,2,0,0,0,0,0,0,0,0,0
69106,JA000047626,JP,CITY,Ageoshimo,Saitama Prefecture,11,35.97145,139.61382,219401,,Asia__Tokyo,584,475,945,94,0,18,2,0,0,0,0,0,0,0,0,0
68255,JA000047626,JP,CITY,Ashikaga,Tochigi Prefecture,09,36.33333,139.45,159671,,Asia__Tokyo,204,209,609,47,0,26,17,0,0,0,0,0,0,0,0,0
150288,JA000047626,JP,CITY,Fukaya-shi,Saitama Prefecture,11,36.2,139.28333,145999,,Asia__Tokyo,226,112,398,26,0,14,27,0,0,0,0,0,0,0,0,0
68706,JA000047626,JP,CITY,Fukayachō,Saitama Prefecture,11,36.2,139.28333,106595,,Asia__Tokyo,226,112,398,26,0,14,27,0,0,0,0,0,0,0,0,0
68579,JA000047626,JP,CITY,Kawagoe,Saitama Prefecture,11,35.908609999999996,139.48528000000002,354249,,Asia__Tokyo,628,426,980,74,0,57,7,0,0,0,0,0,0,0,0,6
68132,JA000047626,JP,CITY,Kazo,Saitama Prefecture,11,36.11667,139.6,110921,,Asia__Tokyo,367,270,460,32,0,6,2,0,0,0,0,0,0,0,0,0
68203,JA000047626,JP,CITY,Koga,Ibaraki Prefecture,08,36.18333,139.71667,145815,,Asia__Tokyo,96,177,192,9,0,0,0,0,0,0,0,0,0,0,0,0
150124,JA000047626,JP,CITY,Koga-shi,Ibaraki Prefecture,08,36.17975,139.77534,145815,,Asia__Tokyo,103,144,155,7,0,3,0,0,0,0,0,0,0,0,0,0
150853,JA000047626,JP,CITY,Kuki-shi,Saitama Prefecture,11,36.076640000000005,139.64941000000002,155158,,Asia__Tokyo,335,261,388,13,0,6,2,0,0,0,0,0,0,0,0,0
150886,JA000047626,JP,CITY,Kumagaya Shi,Saitama Prefecture,11,36.16028,139.37256000000002,202154,,Asia__Tokyo,329,172,486,15,0,4,8,0,0,0,0,0,0,0,0,0
68426,JA000047626,JP,CITY,Sakado,Saitama Prefecture,11,35.95694,139.38889,101531,,Asia__Tokyo,416,210,742,32,0,89,78,0,0,0,0,0,0,0,0,0
149896,JA000047626,JP,CITY,Sakado-shi,Saitama Prefecture,11,35.96776,139.40595,101531,,Asia__Tokyo,396,209,728,32,0,83,64,0,0,0,0,0,0,0,0,0
68222,JA000047626,JP,CITY,Sano,Tochigi Prefecture,09,36.31667,139.58333000000002,115784,,Asia__Tokyo,111,179,364,33,0,17,21,0,0,0,0,0,0,0,0,0
69111,JA000047626,JP,CITY,Sayama,Saitama Prefecture,11,35.85295,139.41212,160843,,Asia__Tokyo,576,329,984,49,0,73,52,0,0,0,0,0,0,0,0,4
67946,JA000047626,JP,CITY,Ōta,Gunma Prefecture,10,36.3,139.36667,152104,,Asia__Tokyo,250,198,612,41,0,28,22,0,0,0,0,0,0,0,0,0
149894,JA000047626,JP,CITY,Ōta-shi,Gunma Prefecture,10,36.3,139.36667,221521,,Asia__Tokyo,250,198,612,41,0,28,22,0,0,0,0,0,0,0,0,0
150328,JA000047570,JP,CITY,Aizu-wakamatsu Shi,Fukushima Prefecture,07,37.45071,139.96813999999998,124677,,Asia__Tokyo,695,180,693,38,0,70,113,0,0,0,0,0,0,0,0,1
67930,JA000047770,JP,CITY,Akashi,Hyōgo Prefecture,28,34.65524,135.00687,299094,,Asia__Tokyo,372,355,313,124,14,36,49,0,0,0,0,0,0,0,0,2
68406,JA000047770,JP,CITY,Kobe,Hyōgo Prefecture,28,34.6913,135.183,1528478,,Asia__Tokyo,844,1034,1007,1103,43,336,388,0,0,0,0,0,0,0,0,7
149967,JA000047770,JP,CITY,Nishinomiya Shi,Hyōgo Prefecture,28,34.781940000000006,135.30247,487413,,Asia__Tokyo,765,1017,989,275,12,177,215,0,0,0,0,0,0,0,0,0
68264,JA000047770,JP,CITY,Nishinomiya-hama,Hyōgo Prefecture,28,34.71562,135.33199,468925,,Asia__Tokyo,734,1025,994,610,15,172,172,0,0,0,0,0,0,0,0,4
68697,JA000047770,JP,CITY,Sandachō,Hyōgo Prefecture,28,34.884440000000005,135.22693999999998,132858,,Asia__Tokyo,182,168,334,17,0,99,201,0,0,0,0,0,0,0,0,0
68177,JA000047770,JP,CITY,Takarazuka,Hyōgo Prefecture,28,34.79936,135.35697,225008,,Asia__Tokyo,747,969,1008,244,6,181,171,0,0,0,0,0,0,0,0,0
69384,JA000047582,JP,CITY,Akita,Akita Prefecture,05,39.71667,140.11667,320720,,Asia__Tokyo,143,103,353,6,0,9,17,0,0,0,0,0,0,0,0,0
150443,JA000047582,JP,CITY,Akita Shi,Akita Prefecture,05,39.71043,140.23207,320720,,Asia__Tokyo,140,96,340,6,0,15,35,0,0,0,0,0,0,0,0,0
150357,JAM00047772,JP,CITY,Amagasaki Shi,Hyōgo Prefecture,28,34.735440000000004,135.41181,467125,,Asia__Tokyo,709,931,980,782,13,167,120,0,0,0,0,0,0,0,0,0
150299,JAM00047772,JP,CITY,Daitō Shi,Ōsaka Prefecture,27,34.71284,135.63576,124437,,Asia__Tokyo,905,891,1032,697,10,44,54,0,0,0,0,0,0,0,0,0
68717,JAM00047772,JP,CITY,Daitōchō,Ōsaka Prefecture,27,34.71378,135.62033,129521,4.0,Asia__Tokyo,896,898,1036,769,10,56,57,0,0,0,0,0,0,0,0,0
150267,JAM00047772,JP,CITY,Habikino-shi,Ōsaka Prefecture,27,34.55775,135.60631,115904,,Asia__Tokyo,1003,880,1030,410,9,55,59,0,0,0,0,0,0,0,0,0
150228,JAM00047772,JP,CITY,Higashiōsaka Shi,Ōsaka Prefecture,27,34.67112,135.6176,501349,,Asia__Tokyo,886,919,1039,1064,22,186,124,0,0,0,0,0,0,0,0,0
68239,JAM00047772,JP,CITY,Hirakata,Ōsaka Prefecture,27,34.813520000000004,135.64914,408610,,Asia__Tokyo,853,789,1007,189,3,36,58,0,0,0,0,0,0,0,0,0
68283,JAM00047772,JP,CITY,Ibaraki,Ōsaka Prefecture,27,34.81641,135.56828000000002,282825,,Asia__Tokyo,868,877,1023,588,11,45,65,0,0,0,0,0,0,0,0,2
150212,JAM00047772,JP,CITY,Ibaraki Shi,Ōsaka Prefecture,27,34.85588,135.54998,282825,,Asia__Tokyo,836,869,1029,204,7,53,72,0,0,0,0,0,0,0,0,0
67962,JAM00047772,JP,CITY,Ikeda,Ōsaka Prefecture,27,34.82208,135.4298,104169,,Asia__Tokyo,783,911,1004,497,6,156,117,0,0,0,0,0,0,0,0,0
150209,JAM00047772,JP,CITY,Ikeda Shi,Ōsaka Prefecture,27,34.83443,135.43825,104169,,Asia__Tokyo,803,906,1021,371,6,136,98,0,0,0,0,0,0,0,0,0
68725,JAM00047772,JP,CITY,Itami,Hyōgo Prefecture,28,34.78427,135.40126,201760,,Asia__Tokyo,731,921,1013,643,10,171,143,0,0,0,0,0,0,0,0,0
150206,JAM00047772,JP,CITY,Itami Shi,Hyōgo Prefecture,28,34.78675,135.40562,201760,,Asia__Tokyo,732,918,1010,633,10,171,141,0,0,0,0,0,0,0,0,0
68127,JAM00047772,JP,CITY,Izumi,Ōsaka Prefecture,27,34.48333,135.43333,187506,,Asia__Tokyo,970,383,951,127,6,48,33,0,0,0,0,0,0,0,0,0
150202,JAM00047772,JP,CITY,Izumi Shi,Ōsaka Prefecture,27,34.43135,135.47163999999998,187506,,Asia__Tokyo,914,337,947,90,6,57,45,0,0,0,0,0,0,0,0,0
68428,JAM00047772,JP,CITY,Kadoma,Ōsaka Prefecture,27,34.7381,135.57442,131727,,Asia__Tokyo,876,946,1032,814,14,129,60,0,0,0,0,0,0,0,0,0
150090,JAM00047772,JP,CITY,Kawachi-nagano Shi,Ōsaka Prefecture,27,34.40547,135.56691999999998,112173,,Asia__Tokyo,718,229,819,72,0,62,56,0,0,0,0,0,0,0,0,0
67814,JAM00047772,JP,CITY,Kawanishi,Hyōgo Prefecture,28,34.81667,135.41666999999998,160520,,Asia__Tokyo,762,922,1014,495,6,169,139,0,0,0,0,0,0,0,0,0
68095,JAM00047772,JP,CITY,Kishiwada,Ōsaka Prefecture,27,34.46667,135.36667,201077,,Asia__Tokyo,607,250,741,44,6,33,26,0,0,0,0,0,0,0,0,0
150132,JAM00047772,JP,CITY,Kishiwada Shi,Ōsaka Prefecture,27,34.42747,135.41605,201077,,Asia__Tokyo,746,290,852,63,6,49,36,0,0,0,0,0,0,0,0,0
68509,JAM00047772,JP,CITY,Matsubara,Ōsaka Prefecture,27,34.56667,135.55,123611,,Asia__Tokyo,1080,882,1034,740,13,54,56,0,0,0,0,0,0,0,0,0
150036,JAM00047772,JP,CITY,Matsubara-shi,Ōsaka Prefecture,27,34.577259999999995,135.55206,123611,,Asia__Tokyo,1078,885,1038,749,13,76,62,0,0,0,0,0,0,0,0,0
67796,JAM00047772,JP,CITY,Mino,Ōsaka Prefecture,27,34.82691,135.47057,129127,,Asia__Tokyo,824,903,1013,582,13,132,83,0,0,0,0,0,0,0,0,0
150023,JAM00047772,JP,CITY,Minoo Shi,Ōsaka Prefecture,27,34.8559,135.47926,136184,,Asia__Tokyo,835,893,1025,185,6,59,76,0,0,0,0,0,0,0,0,0
68351,JAM00047772,JP,CITY,Moriguchi,Ōsaka Prefecture,27,34.73333,135.56667,148350,,Asia__Tokyo,835,942,1032,823,14,126,55,0,0,0,0,0,0,0,0,0
69446,JAM00047772,JP,CITY,Neyagawa,Ōsaka Prefecture,27,34.76615,135.62759,241340,4.0,Asia__Tokyo,881,952,1012,633,7,20,37,0,0,0,0,0,0,0,0,0
149987,JAM00047772,JP,CITY,Neyagawa Shi,Ōsaka Prefecture,27,34.765390000000004,135.62696,241340,,Asia__Tokyo,881,948,1013,642,7,20,37,0,0,0,0,0,0,0,0,0
68015,JAM00047772,JP,CITY,Osaka,Ōsaka Prefecture,27,34.693740000000005,135.50218,2740202,,Asia__Tokyo,835,946,1038,1020,31,513,601,0,0,0,0,0,0,0,0,28
68211,JAM00047772,JP,CITY,Sakai,Ōsaka Prefecture,27,34.58333,135.46667,827971,,Asia__Tokyo,967,876,1035,943,19,177,101,0,0,0,0,0,0,0,0,2
149917,JAM00047772,JP,CITY,Sakai Shi,Ōsaka Prefecture,27,34.531659999999995,135.4946,827971,,Asia__Tokyo,1038,869,998,855,13,200,119,0,0,0,0,0,0,0,0,0
68098,JAM00047772,JP,CITY,Suita,Ōsaka Prefecture,27,34.76143,135.51567,351630,,Asia__Tokyo,821,916,1010,789,16,119,49,0,0,0,0,0,0,0,0,0
149849,JAM00047772,JP,CITY,Suita Shi,Ōsaka Prefecture,27,34.78556,135.51908999999998,381829,,Asia__Tokyo,824,907,1009,736,16,123,57,0,0,0,0,0,0,0,0,2
67822,JAM00047772,JP,CITY,Takatsuki,Ōsaka Prefecture,27,34.84833,135.61678,356388,,Asia__Tokyo,849,781,1007,174,3,57,79,0,0,0,0,0,0,0,0,0
149790,JAM00047772,JP,CITY,Tondabayashi Shi,Ōsaka Prefecture,27,34.488820000000004,135.59431,116851,,Asia__Tokyo,1019,554,971,162,6,76,76,0,0,0,0,0,0,0,0,0
68436,JAM00047772,JP,CITY,Tondabayashichō,Ōsaka Prefecture,27,34.50065,135.60211,132873,,Asia__Tokyo,1002,581,982,205,6,72,75,0,0,0,0,0,0,0,0,0
67871,JAM00047772,JP,CITY,Toyonaka,Ōsaka Prefecture,27,34.78244,135.46931999999998,400329,,Asia__Tokyo,788,889,1005,763,16,148,92,0,0,0,0,0,0,0,0,0
150541,JAM00047772,JP,CITY,Toyonaka Shi,Ōsaka Prefecture,27,34.781909999999996,135.47276000000002,400329,,Asia__Tokyo,788,901,1003,765,16,148,90,0,0,0,0,0,0,0,0,0
68478,JAM00047772,JP,CITY,Yao,Ōsaka Prefecture,27,34.61667,135.6,270307,,Asia__Tokyo,1009,895,1050,759,13,54,61,0,0,0,0,0,0,0,0,0
149749,JAM00047772,JP,CITY,Yao-shi,Ōsaka Prefecture,27,34.626290000000004,135.60099,270307,,Asia__Tokyo,998,896,1048,760,16,75,61,0,0,0,0,0,0,0,0,0
150339,JA000047636,JP,CITY,Anjō-shi,Aichi Prefecture,23,34.94341,137.07165,188181,,Asia__Tokyo,500,374,999,10,4,18,20,0,0,0,0,0,0,0,0,0
67932,JA000047636,JP,CITY,Handa,Aichi Prefecture,23,34.88333,136.93333,118145,,Asia__Tokyo,277,271,442,25,4,15,8,0,0,0,0,0,0,0,0,0
68486,JA000047636,JP,CITY,Kariya,Aichi Prefecture,23,34.98333,136.98333,153190,,Asia__Tokyo,506,433,947,20,4,18,18,0,0,0,0,0,0,0,0,0
68423,JA000047636,JP,CITY,Kasugai,Aichi Prefecture,23,35.24762,136.97229,306876,,Asia__Tokyo,657,989,1097,378,10,47,59,0,0,0,0,0,0,0,0,0
150159,JA000047636,JP,CITY,Kasugai-shi,Aichi Prefecture,23,35.24762,136.97226,306876,,Asia__Tokyo,657,989,1097,378,10,47,59,0,0,0,0,0,0,0,0,0
67826,JA000047636,JP,CITY,Komaki,Aichi Prefecture,23,35.28333,136.91666999999998,151025,,Asia__Tokyo,561,904,1050,335,10,49,74,0,0,0,0,0,0,0,0,0
68263,JA000047636,JP,CITY,Nagoya,Aichi Prefecture,23,35.181470000000004,136.90641000000002,2325918,,Asia__Tokyo,770,1133,1088,519,92,189,229,0,0,0,0,0,0,0,0,0
149941,JA000047636,JP,CITY,Okazaki-shi,Aichi Prefecture,23,34.95245,137.25783,387294,,Asia__Tokyo,358,258,951,51,0,21,55,0,0,0,0,0,0,0,0,0
67908,JA000047636,JP,CITY,Seto,Aichi Prefecture,23,35.23333,137.1,134246,,Asia__Tokyo,310,356,579,82,18,43,64,0,0,0,0,0,0,0,0,0
68079,JA000047636,JP,CITY,Tajimi,Gifu Prefecture,21,35.31667,137.13333,113462,,Asia__Tokyo,145,181,391,40,18,34,54,0,0,0,0,0,0,0,0,0
149857,JA000047636,JP,CITY,Tajimi-shi,Gifu Prefecture,21,35.33401,137.11258,113462,,Asia__Tokyo,153,209,505,44,18,40,72,0,0,0,0,0,0,0,0,0
149805,JA000047636,JP,CITY,Toyota-shi,Aichi Prefecture,23,35.086999999999996,137.15,426477,,Asia__Tokyo,368,341,857,18,0,19,34,0,0,0,0,0,0,0,0,0
149792,JA000047636,JP,CITY,Tōkai-shi,Aichi Prefecture,23,35.026759999999996,136.89846,113678,,Asia__Tokyo,524,782,1002,255,4,18,16,0,0,0,0,0,0,0,0,0
1273642,JA000047575,JP,CITY,Aomori,Aomori Prefecture,02,40.81667,140.73333,298394,2.0,Asia__Tokyo,26,69,47,26,0,21,13,0,0,0,0,0,0,0,0,0
69623,JA000047575,JP,CITY,Hirosaki,Aomori Prefecture,02,40.593059999999994,140.4725,174972,,Asia__Tokyo,81,98,121,6,0,10,6,0,0,0,0,0,0,0,0,0
69370,JA000047407,JP,CITY,Asahikawa,Hokkaidō Prefecture,01,43.77063,142.36489,356612,,Asia__Tokyo,50,208,105,11,0,4,4,0,0,0,0,0,0,0,0,0
68450,JA000047670,JP,CITY,Atsugi,Kanagawa Prefecture,14,35.44272,139.36931,229199,,Asia__Tokyo,770,464,855,43,7,132,131,0,0,0,0,0,0,0,0,0
68550,JA000047670,JP,CITY,Chigasaki,Kanagawa Prefecture,14,35.33638,139.40434,241887,,Asia__Tokyo,778,415,985,162,4,92,57,0,0,0,0,0,0,0,0,7
150861,JA000047670,JP,CITY,Ebina Shi,Kanagawa Prefecture,14,35.43762,139.39307,133706,,Asia__Tokyo,753,492,859,40,0,120,116,0,0,0,0,0,0,0,0,0
68012,JA000047670,JP,CITY,Fujisawa,Kanagawa Prefecture,14,35.34926,139.47666,434568,,Asia__Tokyo,811,553,1050,198,0,103,70,0,0,0,0,0,0,0,0,0
68764,JA000047670,JP,CITY,Hachiōji,Tokyo,13,35.65583,139.32388999999998,579399,,Asia__Tokyo,802,1060,968,113,7,292,315,0,0,0,0,0,0,0,0,0
68243,JA000047670,JP,CITY,Hiratsuka,Kanagawa Prefecture,14,35.32785,139.33735,259052,,Asia__Tokyo,769,309,938,44,7,76,60,0,0,0,0,0,0,0,0,0
68619,JA000047670,JP,CITY,Isehara,Kanagawa Prefecture,14,35.39932,139.31018999999998,103401,,Asia__Tokyo,782,336,878,43,7,203,200,0,0,0,0,0,0,0,0,0
68321,JA000047670,JP,CITY,Kamakura,Kanagawa Prefecture,14,35.308890000000005,139.55028000000001,172262,,Asia__Tokyo,807,449,966,210,1,101,63,0,0,0,0,0,0,0,0,15
67844,JA000047670,JP,CITY,Kawasaki,Kanagawa Prefecture,14,35.520559999999996,139.71722,1530457,,Asia__Tokyo,716,1114,925,1041,53,320,146,0,0,0,0,0,0,0,0,3
150112,JA000047670,JP,CITY,Kawasaki-shi,Kanagawa Prefecture,14,35.569959999999995,139.62854,1530457,,Asia__Tokyo,665,1092,954,930,57,446,291,0,0,0,0,0,0,0,0,1
68290,JA000047670,JP,CITY,Kisarazu,Chiba Prefecture,12,35.38329,139.93254,135765,,Asia__Tokyo,84,70,267,1,0,20,7,0,0,0,0,0,0,0,0,0
67849,JA000047670,JP,CITY,Machida,Tokyo,13,35.540279999999996,139.45083,434407,,Asia__Tokyo,770,868,971,65,0,49,40,0,0,0,0,0,0,0,0,0
150084,JA000047670,JP,CITY,Machida-shi,Tokyo,13,35.57626,139.42998,434407,,Asia__Tokyo,708,946,971,81,7,65,51,0,0,0,0,0,0,0,0,0
68110,JA000047670,JP,CITY,Minamirinkan,Kanagawa Prefecture,14,35.49527,139.44279,224015,,Asia__Tokyo,766,641,937,43,0,43,47,0,0,0,0,0,0,0,0,0
149905,JA000047670,JP,CITY,Sagamihara-shi,Kanagawa Prefecture,14,35.55,139.35,722828,,Asia__Tokyo,704,1026,928,137,14,371,381,0,0,0,0,0,0,0,0,1
149833,JA000047670,JP,CITY,Tama-shi,Tokyo,13,35.63054,139.43976,147832,,Asia__Tokyo,764,951,953,84,7,52,42,0,0,0,0,0,0,0,0,0
149744,JA000047670,JP,CITY,Yamato-shi,Kanagawa Prefecture,14,35.46934,139.46165,237445,,Asia__Tokyo,761,985,929,150,10,33,35,0,0,0,0,0,0,0,0,0
68523,JA000047670,JP,CITY,Yokohama,Kanagawa Prefecture,14,35.43333,139.65,3748781,,Asia__Tokyo,748,1135,941,965,64,378,269,0,0,0,0,0,0,0,0,3
149741,JA000047670,JP,CITY,Yokohama Shi,Kanagawa Prefecture,14,35.46225,139.57645,3748781,,Asia__Tokyo,753,1114,945,931,64,524,408,0,0,0,0,0,0,0,0,0
68302,JA000047670,JP,CITY,Yokosuka,Kanagawa Prefecture,14,35.283609999999996,139.66722,428992,,Asia__Tokyo,808,355,790,197,1,131,66,0,0,0,0,0,0,0,0,1
68373,JA000047670,JP,CITY,Zama,Kanagawa Prefecture,14,35.4879,139.39101000000002,134671,,Asia__Tokyo,752,590,882,31,0,94,99,0,0,0,0,0,0,0,0,0
67846,JA000047815,JP,CITY,Beppu,Ōita Prefecture,44,33.27945,131.49751,125065,,Asia__Tokyo,121,115,158,26,0,41,87,0,0,0,0,0,0,0,0,1
67888,JA000047815,JP,CITY,Ōita,Ōita Prefecture,44,33.23333,131.6,477701,,Asia__Tokyo,123,110,156,26,0,23,34,0,0,0,0,0,0,0,0,0
149934,JA000047815,JP,CITY,Ōita-shi,Ōita Prefecture,44,33.1798,131.64085,477701,,Asia__Tokyo,114,99,160,14,0,16,24,0,0,0,0,0,0,0,0,0
69496,JA000047615,JP,CITY,Chikusei,Ibaraki Prefecture,08,36.316,139.98238,100816,,Asia__Tokyo,88,33,187,0,0,58,61,0,0,0,0,0,0,0,0,0
68141,JA000047615,JP,CITY,Kanuma,Tochigi Prefecture,09,36.55,139.73333,101599,,Asia__Tokyo,126,93,293,4,0,21,26,0,0,0,0,0,0,0,0,0
150148,JA000047615,JP,CITY,Kanuma-shi,Tochigi Prefecture,09,36.5755,139.64149,101599,,Asia__Tokyo,10,16,79,0,0,15,24,0,0,0,0,0,0,0,0,0
67940,JA000047615,JP,CITY,Oyama,Tochigi Prefecture,09,36.3,139.8,167633,,Asia__Tokyo,135,90,291,9,0,13,19,0,0,0,0,0,0,0,0,0
150841,JA000047615,JP,CITY,Tochigi-shi,Tochigi Prefecture,09,36.41128,139.69357,164492,,Asia__Tokyo,112,71,268,2,0,20,22,0,0,0,0,0,0,0,0,0
68398,JA000047615,JP,CITY,Utsunomiya,Tochigi Prefecture,09,36.56667,139.88333,519255,,Asia__Tokyo,270,153,564,9,0,24,32,0,0,0,0,0,0,0,0,0
149765,JA000047615,JP,CITY,Utsunomiya-shi,Tochigi Prefecture,09,36.59688,139.88657,519255,,Asia__Tokyo,236,150,526,9,0,21,31,0,0,0,0,0,0,0,0,0
67887,JA000047807,JP,CITY,Chikushino-shi,Fukuoka Prefecture,40,33.49631,130.5156,102624,,Asia__Tokyo,260,229,416,83,2,53,56,0,0,0,0,0,0,0,0,0
68313,JA000047807,JP,CITY,Fukuoka,Fukuoka Prefecture,40,33.6,130.41666999999998,1592657,,Asia__Tokyo,867,502,850,275,19,306,243,0,0,0,0,0,0,0,0,23
150282,JA000047807,JP,CITY,Fukuoka-shi,Fukuoka Prefecture,40,33.568940000000005,130.35764,1592657,,Asia__Tokyo,866,511,837,198,15,301,237,0,0,0,0,0,0,0,0,23
150154,JA000047807,JP,CITY,Kasuga Shi,Fukuoka Prefecture,40,33.52404,130.45641,111702,,Asia__Tokyo,326,252,479,112,2,65,60,0,0,0,0,0,0,0,0,0
68979,JA000047807,JP,CITY,Ōnojō,Fukuoka Prefecture,40,33.53567,130.47861,101017,,Asia__Tokyo,325,252,489,112,2,65,58,0,0,0,0,0,0,0,0,0
68879,JA000047412,JP,CITY,Ebetsu,Hokkaidō Prefecture,01,43.108059999999995,141.55056000000002,133953,,Asia__Tokyo,44,81,137,7,7,10,4,0,0,0,0,0,0,0,0,0
69746,JA000047412,JP,CITY,Sapporo,Hokkaidō Prefecture,01,43.06667,141.35,1958756,,Asia__Tokyo,239,707,791,56,15,174,172,0,0,0,0,0,0,0,0,0
150485,JA000047412,JP,CITY,Sapporo-shi,Hokkaidō Prefecture,01,43.06667,141.35,1958756,,Asia__Tokyo,239,707,791,56,15,174,172,0,0,0,0,0,0,0,0,0
150283,JA000047657,JP,CITY,Fuji Shi,Shizuoka Prefecture,22,35.20106,138.69905,258873,,Asia__Tokyo,79,84,138,6,0,22,21,0,0,0,0,0,0,0,0,0
68329,JA000047657,JP,CITY,Fujinomiya,Shizuoka Prefecture,22,35.21667,138.61667,128501,,Asia__Tokyo,76,71,135,6,0,25,22,0,0,0,0,0,0,0,0,0
68148,JA000047657,JP,CITY,Mishima,Shizuoka Prefecture,22,35.11667,138.91666999999998,113479,,Asia__Tokyo,246,152,410,33,0,89,79,0,0,0,0,0,0,0,0,0
149985,JA000047657,JP,CITY,Numazu-shi,Shizuoka Prefecture,22,35.09491,138.86667,204703,,Asia__Tokyo,209,108,372,33,0,67,64,0,0,0,0,0,0,0,0,2
150285,JA000047656,JP,CITY,Fujieda Shi,Shizuoka Prefecture,22,34.91956,138.23379,146607,,Asia__Tokyo,295,99,593,24,0,30,102,0,0,0,0,0,0,0,0,0
149885,JA000047656,JP,CITY,Shizuoka-shi,Shizuoka Prefecture,22,35.201640000000005,138.31426000000002,691185,,Asia__Tokyo,66,30,146,6,0,35,132,0,0,0,0,0,0,0,0,0
68755,JA000047656,JP,CITY,Yaizu,Shizuoka Prefecture,22,34.86877,138.31951999999998,136807,,Asia__Tokyo,312,114,589,24,0,30,97,0,0,0,0,0,0,0,0,2
150297,JA000047616,JP,CITY,Fukui-shi,Fukui Prefecture,18,36.06667,136.21667,267428,,Asia__Tokyo,162,158,178,14,0,38,36,0,0,0,0,0,0,0,0,0
68528,JA000047767,JP,CITY,Fukuyama,Hiroshima Prefecture,34,34.48333,133.36667,462203,,Asia__Tokyo,94,128,234,6,0,33,24,0,0,0,0,0,0,0,0,0
68546,JA000047767,JP,CITY,Onomichi,Hiroshima Prefecture,34,34.41667,133.2,144935,,Asia__Tokyo,125,120,505,13,0,87,64,0,0,0,0,0,0,0,0,0
149938,JA000047767,JP,CITY,Onomichi-shi,Hiroshima Prefecture,34,34.4263,133.16329,144935,,Asia__Tokyo,124,112,523,13,0,90,62,0,0,0,0,0,0,0,0,0
150253,JA000047632,JP,CITY,Gifu-shi,Gifu Prefecture,21,35.44826,136.7647,414200,,Asia__Tokyo,332,264,1053,84,66,76,86,0,0,0,0,0,0,0,0,0
68531,JA000047632,JP,CITY,Ichinomiya,Aichi Prefecture,23,35.3,136.8,379689,,Asia__Tokyo,466,467,996,142,29,30,27,0,0,0,0,0,0,0,0,1
67835,JA000047632,JP,CITY,Inazawa,Aichi Prefecture,23,35.25,136.78333,135676,,Asia__Tokyo,531,757,906,257,29,7,6,0,0,0,0,0,0,0,0,0
150158,JA000047632,JP,CITY,Kakamigahara-shi,Gifu Prefecture,21,35.40283,136.87829,148326,,Asia__Tokyo,389,336,1058,90,12,103,124,0,0,0,0,0,0,0,0,0
